date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,pressure_msl_mean,cloud_cover_mean,relative_humidity_2m_mean,sunshine_duration,shortwave_radiation_sum,feat_radiacion_neta
2005-12-21 03:00:00+00:00,19.560501,30.1105,24.518831,20.978245,31.89888,26.20365,0.0,0.0,0.0,18.59845,37.44,1007.80835,44.666668,73.702934,44181.043,24.0,13.279999
2005-12-22 03:00:00+00:00,20.0105,30.8605,25.595917,22.452686,36.839848,29.448935,0.0,0.0,0.0,8.942214,22.68,1004.93744,47.041668,74.65154,46257.24,27.47,14.547654
2005-12-23 03:00:00+00:00,21.060501,29.0105,24.843836,24.273129,31.942177,28.328283,16.7,16.7,0.0,17.208603,38.88,1007.46246,77.208336,79.94438,39407.83,22.64,5.160033
2005-12-24 03:00:00+00:00,19.6105,24.2105,21.175083,21.726828,27.525982,23.949623,40.3,40.3,0.0,13.493999,29.519999,1014.5625,94.041664,95.02131,6212.918,6.89,0.41052938
2005-12-25 03:00:00+00:00,19.1105,21.9605,19.989664,21.34512,24.8835,22.405054,16.0,16.0,0.0,11.503113,27.0,1016.3374,98.208336,94.586334,163.37997,4.71,0.08438728
2005-12-26 03:00:00+00:00,20.060501,26.6605,22.881338,22.987375,28.70874,25.604387,0.70000005,0.70000005,0.0,17.429354,36.36,1012.11664,81.208336,85.2857,38570.68,16.75,3.1476038
2005-12-27 03:00:00+00:00,20.2105,29.810501,24.818834,22.483952,32.612118,27.719994,0.0,0.0,0.0,17.84816,36.719997,1006.9751,48.291668,77.88189,46301.094,23.9,12.358291
2005-12-28 03:00:00+00:00,20.7105,25.9105,22.658417,23.598772,27.990223,25.536295,6.8,6.8,0.0,19.242327,37.44,1008.7542,67.791664,85.611664,34474.33,14.71,4.7378464
2005-12-29 03:00:00+00:00,18.3605,26.560501,22.598,20.944723,32.098434,26.146269,3.3999999,3.3999999,0.0,9.565437,28.44,1008.62085,40.875,85.148056,46346.176,25.3,14.958625
2005-12-30 03:00:00+00:00,19.4605,26.8605,22.518837,21.272675,31.745846,25.931074,6.8000007,6.8000007,0.0,11.440979,30.599998,1007.7417,63.333332,88.00961,46041.207,22.22,8.147333
2005-12-31 03:00:00+00:00,19.4605,26.2605,22.406334,22.139185,30.871685,25.766037,1.6,1.6,0.0,5.4477882,19.8,1008.8291,58.625,84.74143,44441.848,21.69,8.974237
2006-01-01 03:00:00+00:00,18.8605,27.810501,23.206335,20.796808,32.738556,26.447634,0.0,0.0,0.0,6.2145634,18.72,1007.5374,35.875,78.07158,46403.715,26.53,17.012363
2006-01-02 03:00:00+00:00,19.2105,28.1605,22.929247,21.263102,34.107338,26.585947,22.900002,22.900002,0.0,11.983188,23.039999,1008.60406,46.875,85.42991,45396.82,24.68,13.11125
2006-01-03 03:00:00+00:00,18.6105,25.2105,20.720917,19.841187,27.767487,22.531477,48.4,48.4,0.0,15.315873,28.44,1014.1292,66.125,86.42865,17634.418,13.59,4.6036124
2006-01-04 03:00:00+00:00,15.160501,29.560501,22.745916,15.844309,32.55433,24.660025,0.0,0.0,0.0,15.408671,31.319998,1008.44165,12.375,71.450615,46447.24,31.88,27.93485
2006-01-05 03:00:00+00:00,17.310501,30.6605,24.262587,18.774452,35.063248,27.290552,0.0,0.0,0.0,13.584932,28.8,1006.0959,24.166666,74.4204,46458.254,31.72,24.054333
2006-01-06 03:00:00+00:00,19.6605,32.2105,25.870916,21.637781,37.66851,29.589323,0.0,0.0,0.0,12.904882,27.359999,1005.81665,59.5,75.67264,46467.395,31.09,12.591449
2006-01-07 03:00:00+00:00,21.1105,34.8105,27.6355,22.951742,38.348724,30.330229,0.0,0.0,0.0,22.039528,41.399998,1002.75415,64.583336,67.83672,43320.703,30.61,10.841041
2006-01-08 03:00:00+00:00,21.3605,33.8605,28.01467,23.594831,41.928177,32.504642,0.0,0.0,0.0,16.595179,29.16,1001.35834,58.958332,70.138374,46029.32,30.36,12.46025
2006-01-09 03:00:00+00:00,22.560501,36.2605,29.389666,25.110287,38.982662,32.16654,0.0,0.0,0.0,26.729847,50.399998,1000.0,38.0,65.52534,46437.062,31.1,19.282
2006-01-10 03:00:00+00:00,22.7605,32.9105,26.635498,25.45328,38.550247,29.407316,14.500001,14.500001,0.0,22.608458,37.8,1003.61664,72.708336,73.02174,32307.98,19.39,5.291853
2006-01-11 03:00:00+00:00,21.310501,29.1605,24.47717,24.45606,32.316483,27.876448,9.000001,9.000001,0.0,17.727943,40.68,1008.17084,79.833336,85.16473,30213.328,17.33,3.494883
2006-01-12 03:00:00+00:00,21.6605,30.2605,25.025084,24.576054,36.544296,29.071184,4.6,4.6,0.0,10.948973,27.72,1006.01245,54.083332,82.490105,43019.453,23.86,10.955718
2006-01-13 03:00:00+00:00,21.5105,25.9105,23.533419,25.1237,30.980446,27.489286,11.8,11.8,0.0,11.480557,25.199999,1010.2209,98.541664,89.575096,39713.332,16.11,0.23493777
2006-01-14 03:00:00+00:00,21.8605,30.4105,25.687584,25.205164,32.956314,28.602064,0.0,0.0,0.0,18.584509,38.88,1005.92505,77.666664,79.14065,46218.434,19.75,4.410834
2006-01-15 03:00:00+00:00,21.810501,30.4105,26.118834,25.232286,36.513813,30.668348,0.2,0.2,0.0,12.313894,27.359999,1002.95844,55.041668,80.87393,42837.39,22.81,10.254994
2006-01-16 03:00:00+00:00,16.560501,24.5105,20.15425,16.671787,29.687206,21.691772,49.900005,49.900005,0.0,28.71437,47.16,1013.75415,94.791664,95.40194,0.0,3.3,0.17187513
2006-01-17 03:00:00+00:00,15.710501,19.9105,17.420916,15.43165,20.704538,17.581972,1.5,1.5,0.0,11.159999,24.48,1020.9417,86.791664,79.89591,13880.551,8.97,1.1847878
2006-01-18 03:00:00+00:00,17.2105,24.7105,20.443832,18.551935,26.815392,22.056604,0.0,0.0,0.0,12.979984,26.64,1014.0208,65.0,79.76502,42738.926,20.11,7.038501
2006-01-19 03:00:00+00:00,18.1105,26.060501,21.691751,20.213423,28.934204,24.417204,0.1,0.1,0.0,5.991594,16.199999,1006.0459,56.5,82.45163,38314.11,18.84,8.1954
2006-01-20 03:00:00+00:00,17.560501,27.9105,22.675085,20.02718,33.194427,25.793419,1.7,1.7,0.0,12.6462,24.48,1006.7209,58.666668,81.42307,45898.555,25.68,10.614399
2006-01-21 03:00:00+00:00,19.1105,23.2605,20.887585,20.879658,25.606024,23.061068,10.600001,10.600001,0.0,11.885453,25.199999,1012.9583,92.833336,89.86492,32679.63,13.21,0.94671655
2006-01-22 03:00:00+00:00,17.8605,24.0105,20.943834,19.185316,27.450476,23.115263,12.8,12.8,0.0,9.83268,25.919998,1011.29987,75.25,85.46185,42227.582,19.69,4.8732753
2006-01-23 03:00:00+00:00,19.0105,24.5105,21.358416,21.286411,27.68311,24.113802,6.799999,6.799999,0.0,7.172949,17.64,1008.51245,78.166664,87.47047,42355.473,13.5,2.9475005
2006-01-24 03:00:00+00:00,18.810501,28.560501,23.618834,21.307926,34.60459,27.376516,0.4,0.4,0.0,8.311245,16.199999,1006.08325,27.125,80.36769,45657.996,28.28,20.60905
2006-01-25 03:00:00+00:00,20.060501,28.7105,23.733421,21.745155,32.297344,26.286308,27.5,27.5,0.0,13.779114,29.16,1012.09174,70.625,75.53869,41159.996,23.63,6.941312
2006-01-26 03:00:00+00:00,18.9605,27.8605,23.352167,21.662855,31.350845,26.506338,1.9000001,1.9000001,0.0,11.183201,25.56,1013.7666,55.458332,79.91807,45449.3,25.21,11.228954
2006-01-27 03:00:00+00:00,20.8605,28.8605,24.69175,23.382935,32.921448,28.160454,0.0,0.0,0.0,8.373386,20.16,1010.23346,55.375,78.074486,43389.836,21.91,9.777338
2006-01-28 03:00:00+00:00,20.8605,30.1105,25.556337,24.439692,36.718155,30.221361,1.4000001,1.4000001,0.0,5.3517847,17.64,1010.21246,81.083336,78.450264,45399.773,26.91,5.090475
2006-01-29 03:00:00+00:00,19.560501,32.1605,25.979254,22.21577,37.423008,30.146116,0.0,0.0,0.0,8.39657,21.599998,1006.5876,28.291666,75.08727,45331.508,29.15,20.902979
2006-01-30 03:00:00+00:00,21.4105,33.1105,27.125084,24.376333,38.066677,31.073301,0.0,0.0,0.0,9.793059,26.64,1006.0249,67.208336,70.32171,39764.387,26.83,8.798003
2006-01-31 03:00:00+00:00,22.560501,32.1105,26.889666,26.61036,34.94925,30.364601,3.3999999,3.3999999,0.0,15.03835,32.399998,1008.5083,64.375,70.039955,43884.71,24.2,8.62125
2006-02-01 03:00:00+00:00,20.9105,31.7105,26.562584,23.990568,38.330673,30.758787,0.0,0.0,0.0,7.24486,25.919998,1007.95844,44.875,71.20898,43477.08,26.45,14.580563
2006-02-02 03:00:00+00:00,22.4605,34.8105,28.098001,25.570572,37.62328,31.407883,0.0,0.0,0.0,16.800856,34.92,1004.86676,48.291668,65.35417,43583.348,27.41,14.173253
2006-02-03 03:00:00+00:00,21.9605,35.4105,28.437584,24.539974,40.403717,32.271534,0.0,0.0,0.0,10.1887,25.919998,1002.29156,53.375,65.72683,40861.65,26.12,12.178451
2006-02-04 03:00:00+00:00,23.310501,31.310501,27.43342,26.381212,37.75912,31.274773,0.90000004,0.90000004,0.0,15.844089,27.72,1003.1375,65.041664,71.30648,40052.375,23.17,8.099847
2006-02-05 03:00:00+00:00,21.7105,30.6105,25.818832,24.389996,38.04895,30.653435,7.3,7.3,0.0,16.87398,33.839996,1005.6626,62.208332,82.62322,44814.47,26.47,10.003454
2006-02-06 03:00:00+00:00,21.810501,27.1105,24.012587,24.047585,32.674545,27.594215,14.5,14.5,0.0,17.114204,30.960001,1009.6165,85.5,86.48761,41020.594,17.22,2.4968996
2006-02-07 03:00:00+00:00,21.7605,29.4605,24.312584,24.916101,34.12524,27.97129,17.6,17.6,0.0,13.281023,30.960001,1005.9541,61.958332,87.01755,39378.305,18.18,6.9159756
2006-02-08 03:00:00+00:00,17.8605,24.4605,20.973001,18.559587,26.780666,22.809067,69.59998,69.59998,0.0,21.24,38.88,1009.85406,88.083336,87.47086,27576.957,13.33,1.588491
2006-02-09 03:00:00+00:00,20.1105,25.2105,22.189665,21.852892,29.290771,24.749037,1.4,1.4,0.0,10.24578,22.319998,1015.93744,73.041664,82.61314,42331.086,19.89,5.3620124
2006-02-10 03:00:00+00:00,19.5105,25.9605,22.418833,22.090723,29.630768,25.258799,0.1,0.1,0.0,7.2359104,20.880001,1018.75824,51.166668,81.41407,44403.645,21.08,10.294066
2006-02-11 03:00:00+00:00,20.060501,24.4605,21.948,22.840424,28.775375,25.008154,0.1,0.1,0.0,8.4042845,20.880001,1015.31244,67.541664,86.76176,38240.09,16.32,5.2972
2006-02-12 03:00:00+00:00,18.2105,21.0105,19.695919,19.690605,23.951189,22.278654,15.700002,15.700002,0.0,12.522619,24.84,1013.4709,96.958336,96.9979,660.6892,6.75,0.2053125
2006-02-13 03:00:00+00:00,17.1105,23.810501,20.123001,18.195694,26.086344,21.65479,1.2,1.2,0.0,10.028439,22.319998,1016.40826,79.791664,82.919685,40404.59,21.86,4.417542
2006-02-14 03:00:00+00:00,16.1105,25.5105,20.795916,17.329153,29.357292,22.72933,0.0,0.0,0.0,7.628263,20.519999,1013.679,38.25,76.69288,43886.188,26.76,16.5243
2006-02-15 03:00:00+00:00,16.3605,26.1605,21.31883,18.151354,32.09176,24.362665,0.2,0.2,0.0,5.815978,20.519999,1009.625,45.25,81.84274,43577.492,26.45,14.481376
2006-02-16 03:00:00+00:00,17.560501,28.8605,22.92925,19.122654,33.845055,25.610426,0.0,0.0,0.0,12.0694,24.119999,1008.9333,49.5,76.26905,43917.5,25.1,12.6755
2006-02-17 03:00:00+00:00,17.7105,29.4605,23.7605,19.005634,33.105907,26.102652,0.0,0.0,0.0,8.669949,15.84,1010.2249,37.833332,70.69599,43832.527,26.65,16.567417
2006-02-18 03:00:00+00:00,18.2605,29.9605,23.92925,19.613338,33.999294,27.02288,0.0,0.0,0.0,8.891343,25.56,1009.62494,25.75,75.01359,43746.49,24.66,18.310051
2006-02-19 03:00:00+00:00,19.4605,30.5105,24.81675,22.115685,36.479958,28.716661,0.0,0.0,0.0,8.209263,30.239998,1009.52924,27.708334,77.66007,43659.473,24.92,18.015083
2006-02-20 03:00:00+00:00,20.0105,31.560501,25.71258,22.576332,36.585995,29.746931,0.0,0.0,0.0,8.78872,27.359999,1007.6541,19.958334,74.80877,43571.547,25.97,20.78682
2006-02-21 03:00:00+00:00,20.7105,31.060501,25.918833,23.910252,38.10521,30.412115,0.0,0.0,0.0,8.707238,24.84,1004.1416,24.708334,77.63957,43482.8,24.37,18.348581
2006-02-22 03:00:00+00:00,21.5105,32.9605,26.833418,25.189697,38.111546,31.173758,0.0,0.0,0.0,10.829959,29.16,1000.2166,26.166666,73.65737,43095.395,25.0,18.458334
2006-02-23 03:00:00+00:00,19.6605,25.560501,22.57717,19.500149,28.381142,23.462135,1.5999999,1.5999999,0.0,27.77838,53.639996,1006.25,71.625,76.60076,29023.207,15.12,4.2903
2006-02-24 03:00:00+00:00,15.660501,23.1605,19.4355,14.827864,24.703152,19.119131,0.0,0.0,0.0,12.6462,23.4,1014.74164,39.25,58.653843,43212.363,25.42,15.442649
2006-02-25 03:00:00+00:00,15.160501,24.7605,19.668833,14.760723,26.781775,20.379807,0.0,0.0,0.0,8.557102,22.319998,1013.1126,21.083334,68.60681,43121.074,25.79,20.35261
2006-02-26 03:00:00+00:00,15.410501,29.5105,22.114668,15.649397,30.977097,23.136808,0.0,0.0,0.0,17.072504,32.760002,1005.3791,10.041667,68.34903,43029.34,27.58,24.810509
2006-02-27 03:00:00+00:00,17.6105,25.7605,21.575083,18.99517,28.737164,22.96974,0.0,0.0,0.0,15.629971,32.039997,1007.71265,47.375,73.69534,42055.17,23.0,12.10375
2006-02-28 03:00:00+00:00,18.7605,28.310501,22.67925,20.35105,31.602295,25.141558,0.1,0.1,0.0,10.495713,19.8,1008.3709,44.958332,77.13947,41231.21,21.93,12.070639
2006-03-01 03:00:00+00:00,19.8605,26.9105,22.783415,21.998062,30.193733,25.393656,2.7,2.7,0.0,9.107359,21.599998,1008.43335,81.916664,81.80522,28293.389,12.9,2.33275
2006-03-02 03:00:00+00:00,19.6605,21.560501,20.531332,21.660881,24.093489,22.819977,3.7000003,3.7000003,0.0,10.495713,23.039999,1010.3584,99.75,93.743965,0.0,4.27,0.01067499
2006-03-03 03:00:00+00:00,18.060501,22.0105,19.708418,19.48566,24.35188,21.402603,1.5000001,1.5000001,0.0,11.879999,20.16,1012.61255,88.916664,90.63648,6108.7656,7.38,0.8179501
2006-03-04 03:00:00+00:00,17.8605,24.4605,21.058416,19.742918,27.225147,23.013655,0.0,0.0,0.0,11.246759,23.4,1013.32074,55.958332,80.62435,31422.55,15.9,7.0026255
2006-03-05 03:00:00+00:00,19.4605,27.1605,22.485502,21.791065,28.585041,24.788645,0.0,0.0,0.0,12.88981,27.359999,1011.22906,63.125,80.496544,31797.1,14.19,5.232562
2006-03-06 03:00:00+00:00,18.3605,30.2605,24.093834,20.983871,33.65191,27.289396,0.0,0.0,0.0,10.514218,24.48,1006.50836,21.041666,78.64041,41305.426,20.13,15.894312
2006-03-07 03:00:00+00:00,19.6605,32.4105,25.802168,22.689983,36.1865,29.6773,0.0,0.0,0.0,10.97262,25.199999,1001.92914,20.583334,76.71131,41222.664,22.25,17.670208
2006-03-08 03:00:00+00:00,21.310501,31.6105,26.456335,24.889046,37.342365,30.588007,0.0,0.0,0.0,12.074766,26.28,1002.05005,11.75,76.54179,41202.63,23.64,20.862299
2006-03-09 03:00:00+00:00,22.4605,25.7105,23.63967,25.437311,29.655434,27.038803,12.499999,12.499999,0.0,11.620809,27.72,1009.05,68.0,86.98487,22029.938,9.81,3.1392
2006-03-10 03:00:00+00:00,20.8605,22.9605,21.8855,24.128109,27.10036,25.434761,12.100001,12.100001,0.0,9.904906,31.68,1011.57904,89.083336,95.472496,2680.0952,4.79,0.5229081
2006-03-11 03:00:00+00:00,20.810501,27.7105,23.373003,23.845112,31.9273,26.409584,26.5,26.5,0.0,20.111729,41.039997,1007.68756,79.166664,89.55329,20961.262,11.08,2.3083339
2006-03-12 03:00:00+00:00,19.1105,25.9105,21.843834,21.82389,27.779259,24.049292,21.199999,21.199999,0.0,12.964998,27.359999,1010.8123,64.5,87.185486,36283.914,14.48,5.1404
2006-03-13 03:00:00+00:00,18.6105,28.810501,23.343834,19.379108,31.265827,25.39467,0.0,0.0,0.0,18.919704,32.039997,1003.9082,26.875,78.587135,40028.777,19.56,14.303249
2006-03-14 03:00:00+00:00,18.8605,27.2605,22.514666,21.574326,32.30446,25.690947,2.6000001,2.6000001,0.0,14.973576,31.68,1007.64166,53.25,88.02621,34432.797,18.04,8.4337
2006-03-15 03:00:00+00:00,19.6605,22.7605,21.125082,22.392782,26.402298,24.217642,5.3999996,5.3999996,0.0,9.585739,17.64,1009.1375,87.958336,93.78269,0.0,4.56,0.54909986
2006-03-16 03:00:00+00:00,20.5105,25.810501,22.175081,23.556627,29.337208,25.53411,1.4,1.4,0.0,10.661107,23.039999,1007.5249,84.958336,93.36021,23760.203,9.47,1.4244454
2006-03-17 03:00:00+00:00,20.0105,24.5105,22.160498,23.28533,28.225727,25.480774,2.2,2.2,0.0,9.220499,24.119999,1008.6541,91.833336,91.82782,17902.258,9.81,0.80114985
2006-03-18 03:00:00+00:00,17.6105,23.7605,20.379248,18.286917,27.135662,21.760302,2.3,2.3,0.0,19.134262,28.44,1017.44165,35.333332,77.95788,39739.344,24.73,15.992065
2006-03-19 03:00:00+00:00,15.2605,25.9105,20.056335,15.621014,28.522022,21.593103,0.0,0.0,0.0,10.137692,22.68,1010.12085,7.5833335,76.79861,39949.91,23.57,21.782608
2006-03-20 03:00:00+00:00,16.560501,26.7605,21.748001,17.81626,30.473675,24.493155,0.1,0.1,0.0,7.968939,20.519999,1010.4209,25.458334,81.3067,39809.195,21.49,16.019003
2006-03-21 03:00:00+00:00,19.7105,26.9105,22.854248,22.529823,31.26949,26.32321,2.5,2.5,0.0,12.768586,33.48,1010.4126,63.25,87.063225,39609.89,17.34,6.3724504
2006-03-22 03:00:00+00:00,20.4605,24.2105,22.031336,23.186306,27.819206,25.335188,2.9,2.9,0.0,9.693296,21.96,1010.675,79.083336,92.80723,34543.71,12.56,2.6271331
2006-03-23 03:00:00+00:00,20.5105,28.1605,23.483416,23.922499,30.296223,26.736479,0.90000004,0.90000004,0.0,11.720751,23.759998,1009.85406,74.25,83.26697,38490.48,15.09,3.885675
2006-03-24 03:00:00+00:00,20.310501,27.3605,23.566751,20.708357,31.035694,26.51922,10.0,10.0,0.0,23.990698,40.68,1007.64575,53.416668,84.5772,39679.42,15.58,7.257683
2006-03-25 03:00:00+00:00,14.8605,18.8605,15.731335,14.6973095,19.264051,15.835803,18.999998,18.999998,0.0,18.345877,43.56,1021.7666,99.916664,87.29206,0.0,3.27,0.0027249975
2006-03-26 03:00:00+00:00,14.5105,19.9105,16.65425,14.425262,20.670698,17.197927,0.4,0.4,0.0,9.3876505,20.880001,1017.77496,90.041664,84.07946,5219.9775,6.49,0.64629614
2006-03-27 03:00:00+00:00,14.8605,23.2605,19.318834,15.639849,25.744968,21.212086,0.2,0.2,0.0,8.350138,17.64,1013.16675,48.041668,85.81698,30874.666,13.72,7.1286836
2006-03-28 03:00:00+00:00,17.310501,19.6105,18.700083,18.771866,21.388577,20.315321,13.700001,13.700001,0.0,13.207634,24.48,1016.2083,92.625,93.916565,3448.0132,4.87,0.3591626
2006-03-29 03:00:00+00:00,15.960501,20.560501,17.989668,16.873493,20.987461,18.949072,0.90000004,0.90000004,0.0,12.413477,26.64,1015.5583,89.541664,89.70225,3248.5703,7.6,0.7948337
2006-03-30 03:00:00+00:00,16.4605,23.4605,19.737585,17.645388,24.801172,21.18424,0.0,0.0,0.0,12.879752,23.4,1009.55,49.625,84.73286,30226.664,11.16,5.6218495
2006-03-31 03:00:00+00:00,18.0105,24.0105,21.052168,20.142382,25.950325,23.34287,0.5,0.5,0.0,14.84318,27.72,1011.97906,62.708332,88.165184,19330.484,9.05,3.3748963
2006-04-01 03:00:00+00:00,19.0105,20.6605,20.000082,20.861023,23.48529,22.486206,50.5,50.5,0.0,14.081477,24.84,1016.06647,99.416664,99.03953,0.0,1.98,0.011550107
2006-04-02 03:00:00+00:00,17.9605,18.8605,18.433418,19.704391,20.71853,20.116667,55.100002,55.100002,0.0,12.4811535,23.759998,1015.2751,100.0,99.19454,0.0,1.27,0.0
2006-04-03 03:00:00+00:00,17.6605,23.9605,19.656334,19.538559,26.056982,21.953466,4.1,4.1,0.0,12.984975,27.359999,1012.83746,77.833336,93.596825,14036.393,6.73,1.4918164
2006-04-04 03:00:00+00:00,17.7605,24.0105,20.745918,19.58079,28.007896,23.845076,15.900001,15.900001,0.0,4.829907,21.599998,1011.1958,53.958332,91.00063,38395.35,13.43,6.183396
2006-04-05 03:00:00+00:00,17.7105,25.1105,20.712584,19.865631,27.844025,23.562721,2.1000001,2.1000001,0.0,8.089993,20.16,1011.53754,78.5,90.310814,21607.043,10.73,2.3069496
2006-04-06 03:00:00+00:00,18.310501,23.1105,20.102165,19.395235,25.436,22.170382,47.3,47.3,0.0,14.404499,29.88,1013.74164,83.041664,91.515465,28642.107,9.97,1.6907463
2006-04-07 03:00:00+00:00,17.6605,25.2605,21.000082,19.774973,26.93869,23.2492,3.8000002,3.8000002,0.0,12.313894,25.56,1010.62506,41.625,85.86028,38973.156,13.54,7.903975
2006-04-08 03:00:00+00:00,17.8605,23.6605,20.039665,18.86346,25.753437,21.734749,7.4,7.4,0.0,15.39184,29.88,1014.2834,36.625,84.167305,38908.027,18.85,11.946187
2006-04-09 03:00:00+00:00,15.960501,21.0105,18.020918,16.434187,22.903254,18.83431,0.0,0.0,0.0,8.350138,18.359999,1013.94165,42.333332,78.70612,38843.36,15.51,8.9441
2006-04-10 03:00:00+00:00,14.1105,22.6605,18.031334,14.726944,23.488642,19.083044,0.0,0.0,0.0,7.5685663,19.8,1010.7542,21.625,82.23809,38779.207,15.65,12.265687
2006-04-11 03:00:00+00:00,13.5605,25.1605,19.212584,14.152554,25.799406,20.397135,0.0,0.0,0.0,13.397612,27.0,1008.41656,19.166666,81.47306,38715.688,18.49,14.946083
2006-04-12 03:00:00+00:00,15.3605,25.4605,20.289667,15.801573,26.817228,21.4994,0.0,0.0,0.0,13.70839,25.199999,1005.87085,23.208334,80.20667,38371.19,16.07,12.340421
2006-04-13 03:00:00+00:00,18.4605,23.060501,20.489664,20.395338,26.211872,22.829468,2.1000001,2.1000001,0.0,8.39657,19.44,1005.1291,63.791668,87.626366,14968.315,7.45,2.6975207
2006-04-14 03:00:00+00:00,13.410501,19.7605,16.866749,11.995644,21.959688,17.241276,13.799998,13.799998,0.0,17.414476,33.12,1012.4209,99.916664,95.92188,0.0,1.41,0.0011749988
2006-04-15 03:00:00+00:00,12.3105,15.460501,13.610501,11.029052,13.807474,12.376479,0.0,0.0,0.0,12.413476,27.359999,1022.9292,74.041664,74.407196,34477.53,11.4,2.9592502
2006-04-16 03:00:00+00:00,10.210501,15.6105,12.854251,9.305319,15.268429,12.076411,0.0,0.0,0.0,7.289444,16.919998,1030.1166,44.791668,77.6376,38380.895,15.69,8.662187
2006-04-17 03:00:00+00:00,9.960501,18.1605,13.639665,9.028022,16.858236,12.637409,0.0,0.0,0.0,12.144331,26.28,1025.9125,24.208334,78.82862,38290.09,15.36,11.6416
2006-04-18 03:00:00+00:00,11.210501,21.560501,15.581333,9.761404,21.018599,14.67195,0.0,0.0,0.0,17.174677,31.68,1013.60834,19.833334,76.36077,38199.277,17.92,14.365867
2006-04-19 03:00:00+00:00,12.5605,24.2605,17.623,11.530815,24.747082,17.650934,0.0,0.0,0.0,15.629971,31.68,1007.07916,26.791666,78.055695,38108.535,19.34,14.158491
2006-04-20 03:00:00+00:00,13.460501,25.1105,19.118834,12.904457,28.774948,20.137094,4.3,4.3,0.0,16.766108,25.919998,1006.03754,47.416668,83.39955,35475.906,18.34,9.643783
2006-04-21 03:00:00+00:00,13.660501,18.060501,15.693832,13.519966,18.594326,15.761723,1.7,1.7,0.0,14.241629,27.0,1017.3833,68.583336,83.89157,32426.182,10.79,3.3898582
2006-04-22 03:00:00+00:00,13.1105,23.8605,17.822998,12.944771,25.868446,18.776325,0.0,0.0,0.0,10.661107,24.119999,1012.4207,11.0,82.4763,37837.312,18.72,16.660799
2006-04-23 03:00:00+00:00,15.3605,23.4605,19.520918,16.664644,26.755281,21.600092,0.0,0.0,0.0,6.849467,19.8,1012.5833,32.875,86.161194,30447.035,15.07,10.115737
2006-04-24 03:00:00+00:00,17.9105,25.560501,20.879251,19.988003,29.377522,23.812775,0.0,0.0,0.0,9.085988,21.599998,1008.66675,69.25,91.53948,21187.94,7.92,2.4354
2006-04-25 03:00:00+00:00,19.060501,24.9105,21.473,20.826984,26.211006,23.795006,1.6000001,1.6000001,0.0,19.862083,40.68,1012.8123,65.125,88.826996,35890.62,13.2,4.6035
2006-04-26 03:00:00+00:00,19.6105,24.3605,21.293833,21.698757,26.927166,23.927698,2.6000001,2.6000001,0.0,11.5199995,23.759998,1015.46655,84.916664,91.519005,15690.919,7.47,1.1267252
2006-04-27 03:00:00+00:00,19.8605,24.9605,21.745918,22.44925,28.17495,24.801537,1.6000001,1.6000001,0.0,11.177405,24.48,1014.06665,77.791664,93.07429,23440.143,9.43,2.094246
2006-04-28 03:00:00+00:00,19.6605,28.060501,23.102165,20.924595,30.233776,25.344782,0.1,0.1,0.0,21.38897,37.44,1008.9751,51.625,85.174194,35135.227,12.61,6.100087
2006-04-29 03:00:00+00:00,18.0105,22.310501,20.3855,19.224684,24.809399,22.393456,17.2,17.2,0.0,15.496736,32.760002,1012.7209,70.208336,92.778984,19998.574,7.44,2.2164998
2006-04-30 03:00:00+00:00,13.0105,17.7105,14.508415,12.562429,19.020712,14.569772,10.0,10.0,0.0,13.339445,24.119999,1023.49994,99.916664,90.2244,0.0,2.57,0.0021416645
2006-05-01 03:00:00+00:00,11.910501,15.460501,13.395916,11.111668,13.817745,12.48973,0.0,0.0,0.0,7.9036193,19.44,1025.9125,92.75,75.0257,30400.53,10.34,0.74964994
2006-05-02 03:00:00+00:00,11.210501,17.1605,13.487582,10.273326,16.210768,12.654607,0.5,0.5,0.0,10.24578,22.319998,1025.3541,67.25,82.0209,29849.332,11.28,3.6941998
2006-05-03 03:00:00+00:00,11.1105,18.0105,14.27925,10.227866,17.21432,13.777626,0.0,0.0,0.0,11.384199,24.48,1022.19165,41.625,84.160515,35495.535,12.18,7.1100755
2006-05-04 03:00:00+00:00,12.160501,18.310501,14.787583,11.99674,17.96042,14.915494,1.7,1.7,0.0,9.511088,20.519999,1017.625,36.25,87.44931,33871.43,10.89,6.942375
2006-05-05 03:00:00+00:00,12.660501,18.2605,15.164665,12.787102,19.522419,15.805164,0.5,0.5,0.0,5.771239,14.04,1018.02075,56.0,90.6444,32158.445,10.53,4.6331997
2006-05-06 03:00:00+00:00,12.8105,14.210501,13.4000845,12.653868,14.520603,13.464761,2.1000001,2.1000001,0.0,7.0911775,13.32,1022.85004,78.25,94.32785,2052.3955,2.89,0.62857497
2006-05-07 03:00:00+00:00,12.460501,15.160501,13.325084,12.600103,14.396177,13.193196,0.0,0.0,0.0,8.350138,18.72,1025.5916,72.083336,89.55657,23824.752,5.91,1.6498748
2006-05-08 03:00:00+00:00,11.660501,15.7605,13.239666,11.222601,14.583857,12.797521,0.0,0.0,0.0,10.239453,21.96,1025.2375,80.041664,85.53214,13891.671,6.42,1.2813251
